"","loc","loc.correct","source","Freq","alreadyInGazet","ordemGazet","statusInGazet","country","stateProvince","municipality","locality","meanLatitude","meanLongitude"
"47594","brazil_sao paulo_pico marins","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Piquete ( 20 ) | pico dos marins ( 3 )","pico dos marins - apa serra da mantiqueira estrada para o morro do careca ( 9 ) | pico dos marins - apa serra da mantiqueira trilha entre o acampamento base marins e a estrada morro do careca ( 4 ) | pico dos marins estrada para o morro do careca ( 3 ) | pico dos marins - apa serra da mantiqueira estrada de acesso ao morro do careca depois da ultima porteira ( 2 ) | pico dos marins - apa serra da mantiqueira estrada entre acampamento-base pico dos marins e a cidade de piquete em floresta ciliar em avancado estado de regeneracao ( 2 ) | pico dos marins piquete - sp 12620-000 brasil ( 2 )",-22.4862197464286,-45.5297741446429
"47628","brazil_sao paulo_piedade_fazenda ronco buzio","","gbif_reflora_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Piedade","fazenda ronco do buzio ( 24 ) | fazenda ronco de buzio ( 1 ) | fazenda ronco do buzio floresta ombrofila densa montana - vegetacao secundaria arvore ou arvoreta ca de 3 a 7m de altura flores com sepalas verdes petalas a anteras alvas ( 1 ) | fazenda ronco do buzio vegetacao secundaria ( 1 ) | piedade fazenda ronco do buzio ( 1 )",-23.792476325,-47.4634324757143
"47815","brazil_sao paulo_pindamonhangaba_off of unnamed road between gustavo biagione and pico itapeva","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Pindamonhangaba","pindamonhangaba serra da mantiqueira: se of campos do jordao off of unnamed road between gustavo biagione and pico do itapeva near turnoff to microwave tower ( 12 ) | pindamonhangaba serra da mantiqueira: se of campos do jordao off of unnamed road between gustavo biagione and pico do itapeva just below summit ( 10 ) | pindamonhangaba serra da mantiqueira: se of campos do jordao off of unnamed road between gustavo biagione and pico do itapeva opposite la tyrolese resort and lake ( 6 )",-22.7805064028571,-45.523345
"48176","brazil_sao paulo_piquete_trilha para o pico marins","","gbif_reflora_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Piquete","trilha para o pico dos marins ( 21 ) | trilha para o pico do marins ( 5 ) | trilha para o pico do marins campo de altitude ( 1 ) | trilha para o pico do marins pouco apos a pedra do careca ( 1 )",-22.552773626746,-45.1615513790873
"48624","brazil_sao paulo_piracicaba_mata godinhos","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Piracicaba","mata de godinhos ( 8 ) | mata do godinhos ( 7 ) | mata de godinhos mata estacional ( 5 ) | mata godinhos ( 2 ) | mata de godinhos  borda da mata ( 1 ) | mata de godinhos borda da mata ( 1 )",-22.7205122132143,-47.7496834835714
"51209","brazil_sao paulo_reserva cuaso","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","reserva da cuaso butanta mata da reserva da cidade universitaria armando de salles oliveira - usp area 1 ( 3 ) | reserva da cuaso butanta mata da reserva da cidade universitaria armando de salles oliveira ( 2 ) | reserva da cuaso butanta mata da reserva da cidade universitaria armando de salles oliveira area 2 ( 2 ) | reserva da cuaso mata da reserva da cidade universitaria armando de salles oliveira - usp area 1 ( 2 ) | reserva da cuaso mata da reserva da cidade universitaria armando de salles oliveira area 3 ( 2 ) | reserva da cuaso mata da reserva da cidade universitaria armando salles de oliveira - usp area 1 ( 2 )",-23.6288989535714,-46.6627341257143
"51401","brazil_sao paulo_reserva parcitular votorantim","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","Tapiraí","reserva parcitular da votorantim (cba) uhe barra trilha da pedreira - barra floresta ombrofila densa com trechos degradados (proximos a estradas antigas) e areas conservadas (areas mais ingremes)",-24.0385335957143,-47.3825260635714
"53315","brazil_sao paulo_rodovia sp 139","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Eldorado ( 21 ) | São Miguel Arcanjo ( 1 )","rod sp-139 3km l da fazenda pinheiros ( 8 ) | rod sp 139 3km l da fazenda pinheiros ( 4 ) | rodovia sp 139 (registro-sete barras) km 7 mata pluvial atlantica ( 4 ) | rod sp-139 3 km e da fazenda pinheiro ( 2 ) | rod sp-139 3km l da fazenda pinheiros (mun eldorado) sao paulo ( 2 ) | rod sp 139 3 km l da fazenda pinheiros ( 1 )",-24.0771954707143,-48.2831186503571
"55955","brazil_sao paulo_sao bernardo campo_rodoanel","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","São Bernardo do Campo","rodoanel - trecho sul lote 3 mata do chines ( 7 ) | rodoanel trecho sul lote 3 mata do chines ( 7 ) | rodoanel trecho sul lote 3 mata do bin laden ( 3 ) | rodoanel - trecho sul lote 3 area do chines vila nova canaa area de mata derrubada em regeneracao ( 2 ) | rodoanel trecho sul lote 2 estacas 31670 a 31660 ( 2 ) | rodoanel - trecho sul lote 2 alto de um morro que estava sendo desmatado ( 1 )",-23.8038133462163,-46.5565668747604
"56254","brazil_sao paulo_sao carlos_porto pulador on the rio moji guacu","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","São Carlos","municipio de sao carlos: porto pulador on the rio moji-guacu 89 km nne of the rr station at santa eudoxia open bank of a levee about 50 m west of ferry ( 8 ) | porto pulador on the rio moji-guacu 89 km nne of the rr station at santa eudoxia open bank of a levee about 50 m west of ferry ( 4 ) | municipio de sao carlos: porto pulador on the rio moji-guacu 89 km nne of the rr station at santa eudoxia open bank of a levee about 50 m west of ferry medium brown fine sandy loam ( 3 ) | municipio de sao carlos: porto pulador on the rio moji-guacu 90 km nne of the rr station at santa eudoxia in forest on a narrow levee between the river and a parallel marsh about 250 m weswt of ferry most trees of secondary growth to 8 tall plus a few scattered old trees (probably remnants of the original forest) to 12 m tall with trunks 40 cm dbh ground darkly shaded ( 3 ) | municipio de sao carlos: porto pulador on the rio moji-guacu 89 km nne of the r r station at santa eudoxia open bank of a levee about 50 m west of ferry ( 2 ) | municipio de sao carlos: porto pulador on the rio moji-guacu 89 km nne of the rr station at santa eudoxia open bank of a leve about 50m west of ferry ( 2 )",-21.9288126410714,-47.8695683982143
"57219","brazil_sao paulo_sao jose campos_ao longo rodovia pres, e dentro 500 m ao se rodovia","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","São José dos Campos","parte inferior da encosta leste do vale do corrego da ressaca 6 1/2 km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500 m ao se da rodovia ( 14 ) | municipio de sao jose dos campos: parte inferior da encosta leste do vale do corrego da ressaca 6½ km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500 m ao se da rodovia ( 3 ) | municipio de sao jose dos campos: parte inferior da encosta leste do vale do corrego da ressaca 65 km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500 m ao se da rodovia ( 2 ) | parte inferior da encosta leste do vale do corrego da ressaca 6 1/2km ao sw ( ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500 m ao se da rodovia ( 2 ) | parte inferior da encosta leste do vale do corrego da ressaca 6½ km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500 m ao se da rodovia ( 2 ) | brasil municipio de sao jose dos campos; parte inferior da encosta leste do vale do corrego da ressaca 6 1/2 km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500 m ao se da rodovia ( 1 )",-23.1331343185714,-45.9058513714286
"58135","brazil_sao paulo_sao luis paraitinga_parque estadual serra mar nucleo santa virginia, parque estadual serra mar","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","São Luís do Paraitinga","parque estadual da serra do mar nucleo santa virginia parque estadual da serra do mar ( 17 ) | parque estadual da serra do mar nucleo santa virginia  parque estadual da serra do mar ( 2 ) | parque estadual da serra do mar nucleo santa virginia trilha do salto grande beira do rio paraibuna parque estadual da serra do mar ( 2 ) | parque estadual da serra do mar nucleo santa virginia trilha para a cachoeira do pito  parque estadual da serra do mar ( 2 ) | parque estadual da serra do mar nucleo santa virginia trilha para a cachoeira do poco do pito parque estadual da serra do mar ( 2 ) | parque estadual da serra do mar nucleo santa virginia trilha pau-de-bala parque estadual da serra do mar ( 1 )",-23.3524472242857,-45.2264656396429
"58231","brazil_sao paulo_sao luiz paraitinga_parcela n97","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","São Luís do Paraitinga","parcela n97 nucleo santa virginia pe serra do marn971 tronco em decomposicao ed2 proximo n1483 ( 1 ) | parcela n97 nucleo santa virginia pe serra do marn9710 tronco de n1512 ( 1 ) | parcela n97 nucleo santa virginia pe serra do marn9711 tronco de n1514 ( 1 ) | parcela n97 nucleo santa virginia pe serra do marn9712 liana escandente 10cm diametro proximo n1507 ( 1 ) | parcela n97 nucleo santa virginia pe serra do marn9713 base de arvore morta em pe n1508 ( 1 ) | parcela n97 nucleo santa virginia pe serra do marn9714 raiz de n1506 ( 1 )",-23.376992,-45.523603
"58240","brazil_sao paulo_sao luiz paraitinga_parcela p44","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","São Luís do Paraitinga","parcela p44 nucleo santa virginia pe serra do ma p441 arvore 8cm dap px p755 ( 1 ) | parcela p44 nucleo santa virginia pe serra do ma p4410 tronco p741 ( 1 ) | parcela p44 nucleo santa virginia pe serra do ma p4411 tronco p747 ( 1 ) | parcela p44 nucleo santa virginia pe serra do ma p4412 tronco em decomposicao ed3 px p749 ( 1 ) | parcela p44 nucleo santa virginia pe serra do ma p4413 tronco p748 ( 1 ) | parcela p44 nucleo santa virginia pe serra do ma p4414 raiz px j747 ( 1 )",-23.376992,-45.523603
"58673","brazil_sao paulo_sao paolo","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","","sao paolo nativa no jardim botanico ( 6 ) | sao paolo capital instituto de botanica e parque do estado ( 4 ) | municipio de sao paolo: parque do estado (on old maps ""parque de agua funda"") ground of the instituto de botanica 101 km south and 22 km east of center of sao paulo (praca da se) ( 2 ) | municipio de sao paolo: parque do estado (on old maps ""parqur de agua funda"") grounds of the instituto de botanica 199 km south and 06 km east of center sao paolo (praca da se) along av miguel estefano 100 m south of entrance to park ( 2 ) | sao paolo jardim botanico ( 2 ) | sao paolo mog-guacu fazenda campininha ( 2 )",-22.5966992928571,-48.2133047642857
"59263","brazil_sao paulo_sao paulo_campus cidade universitaria","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","campus da cidade universitaria ( 9 ) | campus da cidade universitaria usp proximo ao ipt ( 3 ) | 10 km ao oeste do centro da cidade de sao paulo campus da cidade universitaria coordenada calculada folha cartografica: sf-23-y-c ( 1 ) | campus da cidade universitaria - usp - proximo ao ipt ( 1 ) | campus da cidade universitaria (usp) ( 1 ) | campus da cidade universitaria acesso a portaria de pedestres vila indiana ( 1 )",-23.6395587589286,-46.6439610357143
"59539","brazil_sao paulo_sao paulo_cultivado no jardim botanico","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","cultivado no jardim botanico ( 26 ) | cultivado no jardim botanico proced da est bot do egito ( 1 ) | cultivado no jardim botanico procedente do estado da bahia ( 1 )",-23.6306997339286,-46.64480656
"60582","brazil_sao paulo_sao paulo_grounds of the horto florestal at cantareira","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","grounds of the horto florestal at cantareira 9 km due north of center of sao paulo (praca da se) ( 7 ) | municipio de sao paulo: grounds of the horto florestal at cantareira 9 km due north of center of sao paulo (praca da se) in open ground along rr tracks near km 11 ( 5 ) | grounds of the horto florestal at cantareira 9km due north of center of sao paulo (praca da se) in open ground along rr tracks near km 11 ( 4 ) | grounds of the horto florestal at cantareira 9 km due north of center of sao paulo (praca da se) in open ground along rr tracks near km 11 ( 2 ) | grounds of the horto florestal at cantareira 9 km due north of center of sao paulo (praca da se) in water in ditch; open ground along rr tracks near km 11 ( 2 ) | grounds of the horto florestal at cantareira 9 km n of center of sao paulo (praca de se) ( 2 )",-23.6035914035714,-46.63291696
"60675","brazil_sao paulo_sao paulo_horto florestal vila amalia","","splink",28,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","horto florestal-vila amalia",-23.540001,-46.630001
"62236","brazil_sao paulo_sao paulo_parque pinheirinho agua","","gbif_reflora_splink",28,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","parque pinheirinho d'agua ( 7 ) | parque pinheirinho d´ agua campo ( 4 ) | parque pinheirinho d´agua jaragua zona norte de sao paulo ( 3 ) | parque pinheirinho d' agua ( 2 ) | parque pinheirinho d' agua campo ( 2 ) | parque pinheirinho d´agua ( 2 )",-23.6464039582926,-46.6554281186232
"62702","brazil_sao paulo_sao paulo_reserva florestal parque estadual fontes ipiranga","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","reserva florestal do parque estadual das fontes do ipiranga ( 18 ) | sao paulo: reserva florestal do parque estadual das fontes do ipiranga ( 5 ) | sao paulo reserva florestal do parque estadual das fontes do ipiranga ( 3 ) | reserva florestal do parque est das fontes do ipiranga ( 1 ) | sao paulo capital reserva florestal do parque estadual das fontes do ipiranga ( 1 )",-23.6250038375,-46.6410914542857
"63038","brazil_sao paulo_sao paulo_serra cubatao","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","serra do cubatao ( 16 ) | serra de cubatao ( 6 ) | serra cubatao ( 1 ) | serra de cubatao inter santos et sao paulo ( 1 ) | serra do cubatao  ( 1 ) | serra do cubatao - ex-herbario damasio ( 1 )",-23.65041685,-46.64802516
"64501","brazil_sao paulo_serra bocina_serra bocina, toward park of campos bocina","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","","serra da bocina near to sao jose da barrareiro toward park of campos do bocina 23 km from sao jose ( 12 ) | serra da bocina near to sao jose da barrareiro toward park of campos do bocina about 12 to 13 km from sao jose ( 4 ) | serra da bocina near to sao jose da barrareiro toward park of campos do bocina ( 3 ) | serra da bocina near to sao jose da barrareiro toward park of campos do bocina 13 km from sao jose vine-like plant ( 2 ) | serra da bocina near to sao jose da barrareiro toward park of campos do bocina 24 km from sao jose ( 2 ) | serra da bocina near to sao jose da barrareiro toward park of campos do bocina about 13 km from sao jose da barrareiro ( 2 )",-22.2888684785714,-48.7039994928571
"65377","brazil_sao paulo_sete barras_parque estadualcarlos botelho","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Sete Barras","pecarlos botelho",-24.2020829285714,-47.93662675
"65649","brazil_sao paulo_sitio santo antonio","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Monte Aprazível ( 25 ) | Flórida Paulista ( 2 )","sitio santo antonio estrada secundaria tanabi-monte aprazivel ca 12 km da rodovia sp 320 euclides da cunha ( 13 ) | sitio santo antonio estrada secundaria tanabi-monte aprazivel cerca 12 km da sp 320 euclides da cunha ( 3 ) | sitio santo antonio a beira da estrada ( 2 ) | sitio santo antonio ca 49°42´w-20°43´s estrada secundaria tanabi-monte aprazivel ca 12 km da rodovia sp 320 euclides da cunha ( 2 ) | sitio santo antonio ( 1 ) | sitio santo antonio estada secundaria tanabi-monte aprazivel ca 12 km da rodovia sp320 euclides da cunha ( 1 )",-20.8360349528571,-49.7699495828571
"66054","brazil_sao paulo_sp 225","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Bauru ( 18 ) | Brotas ( 9 ) | Itirapina ( 1 )","sp-225 prox campus universitario de bauru ( 7 ) | sp-225 proximo ao campus universitario bauru ( 6 ) | sp 225 fazenda goiabal ( 5 ) | sp-225 proximo ao campus universitario ( 2 ) | sp 225 - fazenda goiabal em borda de rio ( 1 ) | sp 225 - fazenda goiabal presente em borda de corrego ( 1 )",-22.2624871742857,-48.7446395232143
"66462","brazil_sao paulo_tambore biological reserve","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","","tambore biological reserve",-23.4484435,-46.841851
"66463","brazil_sao paulo_tambore biological reserve_tambore biological reserve","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","","tambore biological reserve",-23.4484435,-46.841851
"66496","brazil_sao paulo_tanabi_sitio n","","gbif",28,FALSE,NA,NA,"Brazil","São Paulo","Tanabi","sitio ns aparecida ( 21 ) | sitio n s aparecida ( 5 ) | sitio ns aparecidda ( 1 ) | sitio nsaparecida ( 1 )",-20.5627703307143,-49.6442081621429
"66561","brazil_sao paulo_tapirai_fazenda sao jose","","gbif_splink",28,FALSE,NA,NA,"Brazil","São Paulo","Tapiraí","fazenda sao jose ao lado da pousada salve floresta ( 8 ) | fazenda sao jose (expedicao cientifica cnpq proc exc no 030/07-cr) ( 6 ) | fazenda sao jose atlantic rain forest clayish soil (expedicao cientifica cnpq proc exc nº 030/07-cr) ( 6 ) | fazenda sao jose ( 4 ) | fazenda sao jose area da pousada salve floresta ( 3 ) | fazenda sao jose atlantic rain forest clayish soil (expedicao cientifica cnpq proc exc n° 030/07-cr) ( 1 )",-24.0251189071429,-47.4875
