Origin Image,Barcode,Herbarium of Origin,Associated duplicates in Virtual Herbarium,Indicated duplicates the voucher specimen,Rank:,Scientific Name,"Determination qualifier (cf., aff. ou !)",Family,Genus,Species,subsp./var./forma,Author of Taxon,Determiner,Determination Date ,Type,Collector,Other Collectors,Collection Number,From:,To:,Plant description,Country,State,City,Description of Location,Elevation Minimum,Elevation Maximum,Measurement unit,Latitude Minimum,Latitude Maximum,Longitude Minimum,Longitude Maximum,Comments,Updated by,Updated
NY,NY00594305,NY,,,Species,FABACEAE Desmodium incanum (Sw.) DC.,,Fabaceae,Desmodium,incanum,,(Sw.) DC.,No determiner,,no,G. Eiten,,1697,10/02/1960,,,Brazil,São Paulo,,"Campos das Sete Lagôas"".  Fazenda Campininha, just north of Rio Moji-Guaçu.  3.4 km. NNW of Padua Sales.  (27 km. NW of city of Moji-Mirim.)",,,METRO,"22º 16' 48"" S",,"47º 7' 48"" W",,,,
NY,NY00594306,NY,,,Species,FABACEAE Desmodium incanum (Sw.) DC.,,Fabaceae,Desmodium,incanum,,(Sw.) DC.,A. M. G. de Azevedo-Tozzi,--/--/1980,no,O. Handro,,s.n.,17/12/1946,,,Brazil,São Paulo,,"Sâo Paulo, Sâo Paulo, Jabaquara",,,METRO,"23º 32' 25"" S",,"46º 37' 48"" W",,,,
NY,NY00594307,NY,,,Species,FABACEAE Desmodium incanum (Sw.) DC.,,Fabaceae,Desmodium,incanum,,(Sw.) DC.,M. Blasco Capdevila,24/08/1991,no,H. de F. Leitão Filho,,1645,09/02/1976,,,Brazil,São Paulo,,Nativo na entrada da cidade,,,METRO,"23º 58' 48"" S",,"48º 52' 11"" W",,,,
NY,NY00594310,NY,,,Species,FABACEAE Desmodium incanum (Sw.) DC.,,Fabaceae,Desmodium,incanum,,(Sw.) DC.,No determiner,,no,G. Eiten,,6231,11/04/1965,,,Brazil,São Paulo,,"City of Sâo Paulo, bairro of Agua Funda, 9 km due S of center of city",,,METRO,"23º 32' 25"" S",,"46º 37' 48"" W",,,,
NY,NY00594335,NY,,,Species,FABACEAE Desmodium incanum (Sw.) DC.,,Fabaceae,Desmodium,incanum,,(Sw.) DC.,No determiner,,no,G. Eiten,,1727,12/02/1960,,,Brazil,São Paulo,,"Campos das Sete Lagôas"".  Just east of the boundary of the Reserva Florestal at Fazenda Campininha.  About 11 km. NNE of Rio Moji-Guaçu & the village of Padua Sales.  (About 30 km NW of city of Moji-Mirim)",,,METRO,"22º 15' 0"" S",,"47º 7' 48"" W",,,,
NY,NY00594340,NY,,,Species,FABACEAE ,,Fabaceae,desmodium,intortum,,,No determiner,,no,H. de F. Leitão Filho,,2549,25/07/1976,,,Brazil,São Paulo,,,,,METRO,,,,,,,
NY,NY00594358,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,T. Hymowitz,,1254,--/--/1966,,,Brazil,São Paulo,,"Cultivated in IRI experimental plot, Matâo",,,METRO,,,,,,,
NY,NY00594359,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,T. Hymowitz,,1336,--/--/1966,,,Brazil,São Paulo,,"Cultivated in IRI experimental plot, Matâo",,,METRO,,,,,,,
NY,NY00594360,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,T. Hymowitz,,1200,--/--/1966,,,Brazil,São Paulo,,"Cultivated in IRI experimental plot, Matâo",,,METRO,,,,,,,
NY,NY00594361,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,T. Hymowitz,,1197,--/--/1966,,,Brazil,São Paulo,,"Cultivated in IRI experimental plot, Matâo",,,METRO,,,,,,,
NY,NY00594362,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,T. Hymowitz,,1255,--/--/1966,,,Brazil,São Paulo,,"Cultivated in IRI experimental plot, Matâo",,,METRO,,,,,,,
NY,NY00594363,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,T. Hymowitz,,1241,--/--/1966,,,Brazil,São Paulo,,"Cultivated in IRI experimental plot, Matâo",,,METRO,,,,,,,
NY,NY00594364,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,T. Hymowitz,,1800,--/--/1966,,,Brazil,São Paulo,,"Cultivated in IRI experimental plot, Matâo",,,METRO,,,,,,,
NY,NY00594365,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,H. de F. Leitão Filho,,1811,12/03/1976,,,Brazil,São Paulo,,"A beira da rodovia D. Pedro I, próximo ao CEASA de Campinas",,,METRO,"22º 53' 60"" S",,"47º 3' 36"" W",,,,
NY,NY00594366,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,J. Semir,,1927,27/04/1976,,,Brazil,São Paulo,,Rodovia Mogi-Guaçu-Pinhal,,,METRO,,,,,,,
NY,NY00594367,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,H. de F. Leitão Filho,,1796,,,,Brazil,São Paulo,Valinhos,Rodovia D. Pedro I a 12 km de Campinas,,,METRO,"22º 58' 12"" S",,"46º 59' 24"" W",,,,
NY,NY00594368,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,F. C. Hoehne,,s.n.,10/04/1920,,,Brazil,São Paulo,,Butantan.  Cult. no Horto Osw. Cruz,,,METRO,,,,,,,
NY,NY00594369,NY,,,Species,FABACEAE desmodium distortum (Aubl.) J.Macbr.,,Fabaceae,desmodium,distortum,,(Aubl.) J.Macbr.,No determiner,,no,G. Edwall,,s.n.,--/01/1901,,,Brazil,São Paulo,,Morro Pellado,,,METRO,"22º 26' 43"" S",,"46º 36' 27"" W",,,,
NY,NY00594373,NY,,,Species,FABACEAE Desmodium pachyrhizum Vogel,,Fabaceae,Desmodium,pachyrhizum,,Vogel,No determiner,,no,A. Krapovickas,,35255,12/01/1980,,,Brazil,São Paulo,,Araraquara,,,METRO,"21º 46' 41"" S",,"48º 10' 5"" W",,,,
NY,NY00594374,NY,,,Species,FABACEAE Desmodium pachyrhizum Vogel,,Fabaceae,Desmodium,pachyrhizum,,Vogel,No determiner,,no,F. C. Hoehne,,s.n.,30/01/1918,,,Brazil,São Paulo,,Tatuhy.  Do campo de Sta. Cruz,,,METRO,,,,,,,
NY,NY00594375,NY,,,Species,FABACEAE Desmodium pachyrhizum Vogel,,Fabaceae,Desmodium,pachyrhizum,,Vogel,W. A. Ducke,--/--/1953,no,G. A. Black,,51-11310,24/01/1951,,,Brazil,São Paulo,,Campos de Itirapina,,,METRO,,,,,,,
NY,NY00594376,NY,,,Species,FABACEAE Desmodium pachyrhizum Vogel,,Fabaceae,Desmodium,pachyrhizum,,Vogel,R. S. Cowan,--/--/1961,no,S. M. de Campos,,161,21/01/1960,,,Brazil,São Paulo,,"4km. NNW da cid. Itapetininga, em linha reta, 12 km. pela estrada",,,METRO,"23º 34' 48"" S",,"48º 2' 60"" W",,,,
NY,NY00594390,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,tortuosum,,,M. Blasco Capdevila,23/08/1991,no,C. Moura,,78,,,,Brazil,São Paulo,,"Fazenda Experimental do IBEC, em Matâo",,,METRO,,,,,,,
NY,NY00594391,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,tortuosum,,,M. Blasco Capdevila,23/08/1991,no,J. Y. Tamashiro,,22,06/04/1977,,,Brazil,São Paulo,,Fazenda Santa Genebra.,,,METRO,"22º 50' 9"" S",,"47º 4' 14"" W",,,,
NY,NY00594392,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,tortuosum,,,No determiner,,no,H. de F. Leitão Filho,,2028,08/06/1976,,,Brazil,São Paulo,,Rodovia Presidente Prudente - Presidente Epitácio km. 636,,,METRO,,,,,,,
NY,NY00594393,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,tortuosum,,,No determiner,,no,H. de F. Leitão Filho,,2024,07/06/1976,,,Brazil,São Paulo,,Municipio de Herculândia a 10 km. da cidade,,,METRO,,,,,,,
NY,NY00594394,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,tortuosum,,,B. G. Schubert,01/05/1965,no,D. O. Norris,,171,18/04/1964,,,Brazil,São Paulo,,"Nova Campinas, a suburb of Campinas",,,METRO,"22º 53' 60"" S",,"47º 3' 36"" W",,,,
NY,NY00594398,NY,,,Species,FABACEAE Desmodium platycarpum Benth.,,Fabaceae,Desmodium,platycarpum,,Benth.,O. Handro,01/12/1964,no,F. C. Hoehne,,s.n.,10/11/1936,,,Brazil,São Paulo,,Iperó,,,METRO,,,,,,,
NY,NY00594411,NY,,,Species,FABACEAE Caesalpinia mexicana A.Gray,,Fabaceae,Caesalpinia,mexicana,,A.Gray,No determiner,,no,W. Hoehne,,6043,22/07/1965,,,Brazil,São Paulo,,Fazenda Santa Eliza,,,METRO,"22º 53' 60"" S",,"47º 3' 36"" W",,,,
NY,NY00594443,NY,,,Variety,FABACEAE cenostigma pluviosum subsp. peltophoroides (Benth.) E.Gagnon & G.P.Lewis,,Fabaceae,cenostigma,pluviosum,peltophoroides,(Benth.) E.Gagnon & G.P.Lewis,No determiner,--/--/2018,no,M. Goes,,91a,22/09/1977,,,Brazil,São Paulo,,"Parque Estadual das Fontes do Ipiranga, Jardim Botanico",,,METRO,"23º 38' 46"" S",,"46º 37' 6"" W",,,,
NY,NY00594479,NY,,,Variety,FABACEAE cenostigma pluviosum subsp. peltophoroides (Benth.) E.Gagnon & G.P.Lewis,,Fabaceae,cenostigma,pluviosum,peltophoroides,(Benth.) E.Gagnon & G.P.Lewis,No determiner,--/--/2018,no,J. R. Mattos,,8424,11/11/1960,,,Brazil,São Paulo,,"Parque do Estado, 10 km ao sul do centro de Sao Paulo",,,METRO,"23º 38' 46"" S",,"46º 37' 6"" W",,,,
NY,NY00594523,NY,,,Variety,FABACEAE Cassia ferruginea subsp. ferruginea (Schrad.) Schrad. ex DC.,,Fabaceae,Cassia,ferruginea,ferruginea,(Schrad.) Schrad. ex DC.,No determiner,,no,U. Pastore,,66,24/03/1986,,,Brazil,São Paulo,,Sul da Reserva Florestal - Angelim. SF.22-Y-B,,,METRO,"22º 36' 0"" S",,"52º 17' 60"" W",,,,
NY,NY00594539,NY,,,Species,FABACEAE ,,Fabaceae,Cassia,ferruginea,,,F. C. Hoehne,,no,F. C. Hoehne,,28580,07/12/1931,,,Brazil,São Paulo,,Jardim Botánico,,,METRO,"23º 38' 46"" S",,"46º 37' 6"" W",,,,
NY,NY00594540,NY,,,Species,FABACEAE ,,Fabaceae,Cassia,ferruginea,,,M. das G. L. Wanderley,01/08/1978,no,J. S. Silva,,244,15/02/1974,,,Brazil,São Paulo,,Jardim Botanico e parque do estado,,,METRO,"23º 39' 16"" S",,"46º 37' 19"" W",,,,
NY,NY00594541,NY,,,Species,FABACEAE Cassia ferruginea (Schrad.) Schrad. ex DC.,,Fabaceae,Cassia,ferruginea,,(Schrad.) Schrad. ex DC.,No determiner,,no,L. A. Mattos Silva,,15133,14/11/1967,,,Brazil,São Paulo,,"Capao Bonito, no Parque Florestal ""Getulio Vargas",,,METRO,,,,,,,
NY,NY00594542,NY,,,Species,FABACEAE ,,Fabaceae,Cassia,ferruginea,,,No determiner,,no,A. F. C. P. Saint-Hilaire,,1030,--/1824/1816,,,Brazil,São Paulo,,,,,METRO,,,,,,,
NY,NY00594545,NY,,,Variety,FABACEAE Chamaecrista flexuosa subsp. flexuosa (L.) Greene,,Fabaceae,Chamaecrista,flexuosa,flexuosa,(L.) Greene,W. Mantovani,01/03/1989,no,W. Mantovani,,391,04/02/1980,,,Brazil,São Paulo,,"Pádua Sales, Reserva Biológica da Fazenda Campininha",,,METRO,"22º 14' 33"" S",,"47º 9' 53"" W",,,,
NY,NY00594945,NY,,,Species,FABACEAE Galactia decumbens (Benth.) Chodat & Hassl.,,Fabaceae,Galactia,decumbens,,(Benth.) Chodat & Hassl.,R. H. Fortunato,--/--/2002,no,S. Tsugaru,,B-2251-bis,,,,Brazil,São Paulo,Sao Roque,Bairro Caete; 50 km W from Sao Paulo,850,850,METRO,"23º 31' 13"" S",,"47º 7' 48"" W",,,,
NY,NY00595019,NY,,,Species,FABACEAE Bauhinia rufa (Bong.) Steud.,,Fabaceae,Bauhinia,rufa,,(Bong.) Steud.,R. P. Wunderlin,--/--/1972,no,G. Eiten,,2951,,,,Brazil,São Paulo,Sao Carlos,3.5 km due NNW of Sao Carlos (0.9 km WNW of clover-leaf intersection on highway to Ibaté),825,825,METRO,"22º 0' 37"" S",,"47º 53' 23"" W",,,,
NY,NY00595020,NY,,,Species,FABACEAE ,,Fabaceae,Bauhinia,rufa,,,I. Silberbauer-Gottsberger,--/--/1982,no,I. Silberbauer-Gottsberger,,21221174,22/11/1974,,,Brazil,São Paulo,,"18 km ao norte de Botucatu, 14 km a leste de Sao Manuel. Ao longo da estada Sao Manuel-Piracicaba. Perto da Estaçao ""13 de Maio"", da antiga linha de trem",,,METRO,"22º 45' 0"" S",,"48º 25' 12"" W",,,,
NY,NY00595021,NY,,,Species,FABACEAE Bauhinia rufa (Bong.) Steud.,,Fabaceae,Bauhinia,rufa,,(Bong.) Steud.,R. P. Wunderlin,--/--/1972,no,G. Eiten,,2042,22/06/1960,,,Brazil,São Paulo,,2.6 km east of Atibaia. Disjunct area of cutover campo cerrado,,,METRO,"23º 7' 12"" S",,"46º 31' 48"" W",,,,
NY,NY00595041,NY,,,Species,FABACEAE ,,Fabaceae,Bauhinia,rufa,,,No determiner,,no,J. A. Ratter,,R4926,21/11/1983,,,Brazil,São Paulo,,"Floresta de Angatuba, Instituto Florestal de SP",,,METRO,"23º 26' 60"" S",,"48º 25' 12"" W",,,,
NY,NY00595063,NY,,,Variety,FABACEAE Bauhinia rufa subsp. cordata (Vogel) Benth.,,Fabaceae,Bauhinia,rufa,cordata,(Vogel) Benth.,F. C. Hoehne,,no,F. C. Hoehne,,521,07/03/1939,,,Brazil,São Paulo,,"Sao Paulo, Jardim Botánico",,,METRO,"23º 38' 46"" S",,"46º 37' 6"" W",,,,
NY,NY00595064,NY,,,Species,FABACEAE ,,Fabaceae,Bauhinia,rufa,,,R. P. Wunderlin,--/--/1972,no,F. C. Hoehne,,29736,09/06/1932,,,Brazil,São Paulo,,Moji-Mirim,,,METRO,,,,,,,
NY,NY00595065,NY,,,Species,FABACEAE ,,Fabaceae,Bauhinia,rufa,,,J. B. Baitello,,no,J. B. Baitello,,5896,--/11/1979,,,Brazil,São Paulo,,Pirassununga,,,METRO,"21º 59' 24"" S",,"47º 25' 11"" W",,,,
NY,NY00595067,NY,,,Species,FABACEAE ,,Fabaceae,Bauhinia,rufa,,,R. P. Wunderlin,--/--/1978,no,G. Davidse,,11364,15/03/1976,,,Brazil,Paraná,,2 km W of the intersection of Highway PR-11 and the Rio Itarare at the border between Paraná and Sao Paulo,,,METRO,,,,,,,
NY,NY00595069,NY,,,Species,FABACEAE ,,Fabaceae,Bauhinia,rufa,,,J. W. Grimes,--/--/1981,no,I. Silberbauer-Gottsberger,,885,,,,Brazil,São Paulo,Botucatu,"18 km north of Botucatu (14 km east of Sao Manuel). Along the Sao Manuel-Piracicaba highway. Near ex-RR station""13 de Maio",550,550,METRO,"22º 52' 48"" S",,"48º 26' 23"" W",,,,
NY,NY00595070,NY,,,Species,FABACEAE Bauhinia rufa (Bong.) Steud.,,Fabaceae,Bauhinia,rufa,,(Bong.) Steud.,R. P. Wunderlin,--/--/1972,no,G. Eiten,,1955,22/04/1960,,,Brazil,São Paulo,,"Campos das Sete Lagoas"". Fazenda Campininha, just north of Rio Moji-Guaçu. 3.7 km NNW of Padua Sales (about 27 km NW of city of Moji-Mirim)",,,METRO,"22º 14' 31"" S",,"47º 8' 31"" W",,,,
NY,NY00595087,NY,,,Species,FABACEAE ,,Fabaceae,Bauhinia,ungulata,,,No determiner,,no,J. A. Correa,,333,11/05/1949,,,Brazil,São Paulo,,,,,METRO,"21º 36' 1"" S",,"48º 21' 36"" W",,,,
NY,NY00595088,NY,,,Species,FABACEAE Bauhinia ungulata L.,,Fabaceae,Bauhinia,ungulata,,L.,J. W. Grimes,--/--/1981,no,J. M. Pires,,57919,19/06/1964,,,Brazil,São Paulo,,Votuporanga,,,METRO,,,,,,,
NY,NY00595108,NY,,,Genus,FABACEAE ,,Fabaceae,Bauhinia,,,,No determiner,,no,P. R. J. Bamps,,5004,18/12/1975,,,Brazil,São Paulo,,Serra de Botucatu,,,METRO,"22º 56' 60"" S",,"48º 19' 48"" W",,,,
NY,NY00595109,NY,,,Genus,FABACEAE ,,Fabaceae,Bauhinia,,,,No determiner,,no,H. F. L. Filho,,2251,14/07/1976,,,Brazil,São Paulo,,Fazenda Campininha,,,METRO,"22º 14' 33"" S",,"47º 9' 53"" W",,,,
NY,NY00595127,NY,,,Species,FABACEAE Brownea grandiceps Jacq.,,Fabaceae,Brownea,grandiceps,,Jacq.,O. Handro,,no,F. C. Hoehne,,46995,20/06/1942,,,Brazil,São Paulo,,Limeira,,,METRO,"22º 33' 36"" S",,"47º 23' 60"" W",,,,
NY,NY00595132,NY,,,Species,FABACEAE Guilandina bonduc L.,,Fabaceae,Guilandina,bonduc,,L.,No determiner,--/--/2018,no,J. A. Lombardi,,3584,18/01/2000,,,Brazil,Bahia,,Morro de Sao Paulo,,,METRO,"13º 28' 48"" S",,"39º 2' 24"" W",,,,
NY,NY00595610,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,uncinatum,,,No determiner,,no,W. Hoehne,,s.n.,03/03/1942,,,Brazil,São Paulo,,Prox. ao Jaraguá,,,METRO,,,,,,,
NY,NY00595611,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,uncinatum,,,J. B. Andrade; A. M. G. de Azevedo-Tozzi,16/05/1978,no,W. Hoehne,,6207,,,,Brazil,São Paulo,Sao Paulo,"Sâo Paulo, Sâo Paulo, Parque do Estado",,,METRO,"23º 32' 25"" S",,"46º 37' 48"" W",,,,
NY,NY00595612,NY,,,Species,FABACEAE Desmodium uncinatum (Jacq.) DC.,,Fabaceae,Desmodium,uncinatum,,(Jacq.) DC.,R. S. Cowan,01/09/1961,no,G. Eiten,,1845,12/04/1960,,,Brazil,São Paulo,,Mun. de Mairiporâ (eastern boundary): 18.0 km. north along road from Rio-Sâo Paulo highway towards Nazaré Paulista.  4.3 km. south of village of Tapera Grande.  Near southwest end of Serra do Itaberaba (or Itaberá),,,METRO,"23º 19' 48"" S",,"46º 34' 48"" W",,,,
NY,NY00595613,NY,,,Species,FABACEAE Desmodium uncinatum (Jacq.) DC.,,Fabaceae,Desmodium,uncinatum,,(Jacq.) DC.,R. S. Cowan,--/--/1961,no,G. Eiten,,1845,12/04/1960,,,Brazil,São Paulo,,Mun. de Mairiporâ (eastern edge): on road from Nazaré Paulista to main highway Rio-S.Paulo.  24.7 km S along road from Nazaré Paulista or 18.0 km N along road from main highway.  4.3 km S of village of Tapera Grande,,,METRO,"23º 18' 36"" S",,"46º 34' 48"" W",,,,
NY,NY00595614,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,uncinatum,,,J. B. Andrade; A. M. G. de Azevedo-Tozzi,16/05/1978,no,J. C. Gomes,,2623,29/03/1965,,,Brazil,São Paulo,,"Ilha Vitoria, Litoral Norte",,,METRO,"23º 44' 11"" S",,"45º 1' 27"" W",,,,
NY,NY00595615,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,uncinatum,,,No determiner,,no,D. O. Norris,,234,30/04/1964,,,Brazil,São Paulo,,"Fazenda Cambuhy, 4 km from Matâo",,,METRO,"21º 36' 1"" S",,"48º 21' 36"" W",,Harvested 30 Apr 1964.  Collected for cult. on 28 Apr 1962,,
NY,NY00595616,NY,,,Species,FABACEAE ,,Fabaceae,Desmodium,uncinatum,,,No determiner,,no,W. Hoehne,,s.n.,15/04/1947,,,Brazil,São Paulo,,Prox. a Araraquara,,,METRO,"21º 48' 13"" S",,"48º 8' 27"" W",,,,
NY,NY00595719,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,L. B. Smith; S. F. Smith,--/--/1969,no,I. Mimura,,480,,,,Brazil,São Paulo,Sao José dos Campos,"Ca. 7,0 km SSE em linha reta da praça principal de Sâo José dos Campos.  Ca. de 250 m ao oeste da estrada para Paraibuna",590,590,METRO,"23º 10' 13"" S",,"45º 52' 48"" W",,,,
NY,NY00595720,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,L. B. Smith; S. F. Smith,--/--/1969,no,I. Mimura,,480,,,,Brazil,São Paulo,Sao José dos Campos,"Ca. 7,0 km SSE em linha reta da praça principal de Sâo José dos Campos.  Ca. de 250 m ao oeste da estrada para Paraibuna",590,590,METRO,"23º 10' 13"" S",,"45º 52' 48"" W",,,,
NY,NY00595721,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,E. P. Killip,,no,W. A. Archer,,4132,08/10/1936,,,Brazil,São Paulo,,Near Museu Paulista,,,METRO,,,,,,,
NY,NY00595722,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,F. C. Hoehne,,no,F. C. Hoehne,,s.n.,20/08/1951,,,Brazil,São Paulo,,"Prx. Campo Songonhas, Cap. S. Paulo",,,METRO,"23º 32' 25"" S",,"46º 37' 48"" W",,,,
NY,NY00595723,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,R. S. Cowan,,no,S. M. de Campos,,234,18/08/1960,,,Brazil,São Paulo,,"Itapetininga, 10 km. NE da Vila Alambari, em linha reta; km 145 estrada S. Paulo - Itapetininga (S.P.4)",,,METRO,,,,,,,
NY,NY00595725,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,F. C. Hoehne,,no,F. C. Hoehne,,s.n.,17/09/1922,,,Brazil,São Paulo,,Jardim Europa,,,METRO,,,,,,,
NY,NY00595726,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,R. S. Cowan,--/--/1961,no,S. M. de Campos,,234,18/08/1960,,,Brazil,São Paulo,,Km 145 da rodovia S. Paulo - Itapetininga.  10 km NW da vila Alambarí,,,METRO,"23º 35' 25"" S",,"48º 2' 59"" W",,,,
NY,NY00595727,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,R. S. Cowan,--/--/1962,no,J. R. Mattos,,8245,20/09/1960,,,Brazil,São Paulo,,"Faz. Campininha, 3,2 - 3,4 km NNW de Padua Sales.  Em frente da sede",,,METRO,"22º 14' 33"" S",,"47º 9' 53"" W",,,,
NY,NY00595728,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,H. S. Irwin,--/--/1962,no,S. M. de Campos,,1,16/09/1959,,,Brazil,São Paulo,,Arredores da cid. Capâo Bonito,,,METRO,"24º 0' 0"" S",,"48º 21' 0"" W",,,,
NY,NY00595729,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,R. H. Fortunato,,no,P. E. Gibbs,,3439,08/11/1976,,,Brazil,São Paulo,,,,,METRO,"23º 4' 12"" S",,"44º 57' 35"" W",,,,
NY,NY00595730,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,J. W. Grear,--/--/1967,no,I. Mimura,,523,28/08/1962,,,Brazil,São Paulo,,"Ca. 9,7 km SSE em linha reta da praça principal de Sâo José dos Campos",,,METRO,"23º 10' 13"" S",,"45º 52' 48"" W",,,,
NY,NY00595731,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,R. H. Fortunato,,no,P. E. Gibbs,,3382,03/11/1976,,,Brazil,São Paulo,,25 km NW de Mogi-Guaçú. Estação Experimental de Mogi-Guaçú (Fazenda Campininha),,,METRO,"22º 14' 33"" S",,"47º 9' 53"" W",,,,
NY,NY00595732,NY,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,J. W. Grear,--/--/1976,no,G. Eiten,,5643,31/07/1964,,,Brazil,São Paulo,,"Campos das Sete Lagôas"".  Fazenda Campininha, just north of Rio Moji-Guaçu.  3.7 km. NNW of Padua Sales.  (About 27 km. NW of city of Moji-Mirim)",,,METRO,"22º 14' 31"" S",,"47º 8' 31"" W",,All specimens of this number collected from one clump,,
NY,NY00600412,NY,,,Species,FABACEAE Dioclea rufescens Benth.,,Fabaceae,Dioclea,rufescens,,Benth.,W. Mantovani,--/12/1981,no,M. Graças,,405,12/11/1981,,,Brazil,São Paulo,,"Sâo Paulo, Sâo Paulo, Reserva Biologica do Parque Estadual das Fontes do Ipiranga",,,METRO,"23º 39' 16"" S",,"46º 37' 19"" W",,,,
NY,NY00600413,NY,,,Species,FABACEAE Dioclea rufescens Benth.,,Fabaceae,Dioclea,rufescens,,Benth.,F. C. Hoehne,,no,F. C. Hoehne,,s.n.,11/11/1931,,,Brazil,São Paulo,,Parque do Estado,,,METRO,"23º 39' 16"" S",,"46º 37' 19"" W",,,,
NY,NY00600414,NY,,,Species,FABACEAE Dioclea rufescens Benth.,,Fabaceae,Dioclea,rufescens,,Benth.,No determiner,,no,F. C. Hoehne,,s.n.,,,,Brazil,São Paulo,,,,,METRO,,,,,,,
NY,NY00600473,NY,,,Species,FABACEAE Eriosema platycarpon Micheli,,Fabaceae,Eriosema,platycarpon,,Micheli,J. W. Grear,--/--/1967,no,D. O. Norris,,17,17/02/1964,,,Brazil,São Paulo,,Boundary between municípios of Araraquara & Boa Esperança do Sul: at Rio Jacaré-Guaçu where crossed by Araraquara-Jaú road,,,METRO,,,,,,,
NY,NY00600474,NY,,,Species,FABACEAE Eriosema platycarpon Micheli,,Fabaceae,Eriosema,platycarpon,,Micheli,J. W. Grear,--/--/1967,no,D. O. Norris,,198,29/04/1964,,,Brazil,São Paulo,,Border of Municípios of Araraquara & Boa Esperança do Sul: Along the road to Jaú at crossing of Rio Jacaré-Guaçu.  15 km SW of Araraquara,,,METRO,,,,,,,
NY,NY00600496,NY,,,Variety,FABACEAE Eriosema crinitum subsp. macrophyllum Grear,,Fabaceae,Eriosema,crinitum,macrophyllum,Grear,J. W. Grear Jr.,--/--/1967,no,F. C. Hoehne,,s.n.,02/05/1917,,,Brazil,São Paulo,,Butantan,,,METRO,"23º 33' 56"" S",,"46º 43' 28"" W",,,,
